"activity" "subject" "measurement" "mean"
"WALKING_UPSTAIRS" 14 "freq.BodyAccMag.meanFreq" -0.0349621679848101
"LAYING" 20 "freq.BodyBodyAccJerkMag.mean" -0.538159936420513
"LAYING" 24 "freq.BodyBodyAccJerkMag.mean" -0.696845583388451
"LAYING" 27 "freq.BodyBodyAccJerkMag.mean" -0.609647345982886
"LAYING" 28 "freq.BodyBodyAccJerkMag.mean" -0.675428720467801
"LAYING" 29 "freq.BodyBodyAccJerkMag.mean" -0.609879937469099
"LAYING" 30 "freq.BodyBodyAccJerkMag.mean" -0.656339723754047
"SITTING" 12 "freq.BodyBodyAccJerkMag.mean" -0.461153229439552
"SITTING" 13 "freq.BodyBodyAccJerkMag.mean" -0.607295296423853
"SITTING" 17 "freq.BodyBodyAccJerkMag.mean" -0.653531400748438
"SITTING" 18 "freq.BodyBodyAccJerkMag.mean" -0.982538887333333
"SITTING" 19 "freq.BodyBodyAccJerkMag.mean" -0.576064647812278
"SITTING" 21 "freq.BodyBodyAccJerkMag.mean" -0.679742584809363
"SITTING" 22 "freq.BodyBodyAccJerkMag.mean" -0.667449371934343
"STANDING" 18 "freq.BodyBodyAccJerkMag.mean" -0.720747618404192
"STANDING" 20 "freq.BodyBodyAccJerkMag.mean" -0.621138091371919
"STANDING" 22 "freq.BodyBodyAccJerkMag.mean" -0.453431441817886
"STANDING" 23 "freq.BodyBodyAccJerkMag.mean" -0.542663319457527
"STANDING" 25 "freq.BodyBodyAccJerkMag.mean" -0.779190075892421
"STANDING" 26 "freq.BodyBodyAccJerkMag.mean" -0.679278323637755
"STANDING" 27 "freq.BodyBodyAccJerkMag.mean" -0.990108465769231
"WALKING" 1 "freq.BodyBodyAccJerkMag.mean" -0.499075765624092
"WALKING" 2 "freq.BodyBodyAccJerkMag.mean" -0.509746432970861
"WALKING" 3 "freq.BodyBodyAccJerkMag.mean" -0.604752108072727
"WALKING" 4 "freq.BodyBodyAccJerkMag.mean" -0.702045896773196
"WALKING" 5 "freq.BodyBodyAccJerkMag.mean" -0.573176177044172
"WALKING" 6 "freq.BodyBodyAccJerkMag.mean" -0.652860664036017
"WALKING_DOWNSTAIRS" 10 "freq.BodyBodyAccJerkMag.mean" -0.398398451363248
"WALKING_DOWNSTAIRS" 12 "freq.BodyBodyAccJerkMag.mean" -0.638505427183871
"WALKING_DOWNSTAIRS" 14 "freq.BodyBodyAccJerkMag.mean" -0.472519023106762
"WALKING_DOWNSTAIRS" 15 "freq.BodyBodyAccJerkMag.mean" -0.614817605125915
"WALKING_DOWNSTAIRS" 16 "freq.BodyBodyAccJerkMag.mean" -0.713167613706148
"WALKING_DOWNSTAIRS" 17 "freq.BodyBodyAccJerkMag.mean" -0.991203280625
"WALKING_UPSTAIRS" 4 "freq.BodyBodyAccJerkMag.mean" -0.529301794643089
"WALKING_UPSTAIRS" 6 "freq.BodyBodyAccJerkMag.mean" -0.0759734389325843
"WALKING_UPSTAIRS" 7 "freq.BodyBodyAccJerkMag.mean" -0.553360009658182
"WALKING_UPSTAIRS" 8 "freq.BodyBodyAccJerkMag.mean" -0.529244911130605
"WALKING_UPSTAIRS" 9 "freq.BodyBodyAccJerkMag.mean" -0.609193721940625
"WALKING_UPSTAIRS" 10 "freq.BodyBodyAccJerkMag.mean" -0.970436012833333
"WALKING_UPSTAIRS" 11 "freq.BodyBodyAccJerkMag.mean" -0.656133473274684
"WALKING_UPSTAIRS" 14 "freq.BodyBodyAccJerkMag.mean" -0.981048938227848
"LAYING" 20 "freq.BodyBodyAccJerkMag.std" -0.548497929924744
"LAYING" 24 "freq.BodyBodyAccJerkMag.std" -0.682447145993307
"LAYING" 27 "freq.BodyBodyAccJerkMag.std" -0.633580675552349
"LAYING" 28 "freq.BodyBodyAccJerkMag.std" -0.706415829342932
"LAYING" 29 "freq.BodyBodyAccJerkMag.std" -0.636434470547384
"LAYING" 30 "freq.BodyBodyAccJerkMag.std" -0.664600262443812
"SITTING" 12 "freq.BodyBodyAccJerkMag.std" -0.480918839647015
"SITTING" 13 "freq.BodyBodyAccJerkMag.std" -0.617075473106453
"SITTING" 17 "freq.BodyBodyAccJerkMag.std" -0.647886818483125
"SITTING" 18 "freq.BodyBodyAccJerkMag.std" -0.984285595333333
"SITTING" 19 "freq.BodyBodyAccJerkMag.std" -0.641089005857778
"SITTING" 21 "freq.BodyBodyAccJerkMag.std" -0.683725127418382
"SITTING" 22 "freq.BodyBodyAccJerkMag.std" -0.680648314314646
"STANDING" 18 "freq.BodyBodyAccJerkMag.std" -0.729163423712575
"STANDING" 20 "freq.BodyBodyAccJerkMag.std" -0.635841381332323
"STANDING" 22 "freq.BodyBodyAccJerkMag.std" -0.468314812693496
"STANDING" 23 "freq.BodyBodyAccJerkMag.std" -0.583832309145968
"STANDING" 25 "freq.BodyBodyAccJerkMag.std" -0.783547229755501
"STANDING" 26 "freq.BodyBodyAccJerkMag.std" -0.678025758312755
"STANDING" 27 "freq.BodyBodyAccJerkMag.std" -0.990060928461538
"WALKING" 1 "freq.BodyBodyAccJerkMag.std" -0.541823079570029
"WALKING" 2 "freq.BodyBodyAccJerkMag.std" -0.518800797709272
"WALKING" 3 "freq.BodyBodyAccJerkMag.std" -0.615643694857361
"WALKING" 4 "freq.BodyBodyAccJerkMag.std" -0.723261097164948
"WALKING" 5 "freq.BodyBodyAccJerkMag.std" -0.613485123609272
"WALKING" 6 "freq.BodyBodyAccJerkMag.std" -0.669980860496186
"WALKING_DOWNSTAIRS" 10 "freq.BodyBodyAccJerkMag.std" -0.446280697635769
"WALKING_DOWNSTAIRS" 12 "freq.BodyBodyAccJerkMag.std" -0.636955052134409
"WALKING_DOWNSTAIRS" 14 "freq.BodyBodyAccJerkMag.std" -0.501922233672951
"WALKING_DOWNSTAIRS" 15 "freq.BodyBodyAccJerkMag.std" -0.643101167069512
"WALKING_DOWNSTAIRS" 16 "freq.BodyBodyAccJerkMag.std" -0.729869398769672
"WALKING_DOWNSTAIRS" 17 "freq.BodyBodyAccJerkMag.std" -0.990655515625
"WALKING_UPSTAIRS" 4 "freq.BodyBodyAccJerkMag.std" -0.576991683357724
"WALKING_UPSTAIRS" 6 "freq.BodyBodyAccJerkMag.std" -0.11028850707236
"WALKING_UPSTAIRS" 7 "freq.BodyBodyAccJerkMag.std" -0.550683254908442
"WALKING_UPSTAIRS" 8 "freq.BodyBodyAccJerkMag.std" -0.618027414911032
"WALKING_UPSTAIRS" 9 "freq.BodyBodyAccJerkMag.std" -0.611619343190972
"WALKING_UPSTAIRS" 10 "freq.BodyBodyAccJerkMag.std" -0.969339341333333
"WALKING_UPSTAIRS" 11 "freq.BodyBodyAccJerkMag.std" -0.676925075857595
"WALKING_UPSTAIRS" 14 "freq.BodyBodyAccJerkMag.std" -0.981486919873418
"LAYING" 20 "freq.BodyBodyAccJerkMag.meanFreq" 0.116672886235897
"LAYING" 24 "freq.BodyBodyAccJerkMag.meanFreq" 0.198422013108136
"LAYING" 27 "freq.BodyBodyAccJerkMag.meanFreq" 0.214336221197315
"LAYING" 28 "freq.BodyBodyAccJerkMag.meanFreq" 0.173610396659424
"LAYING" 29 "freq.BodyBodyAccJerkMag.meanFreq" 0.227450813250137
"LAYING" 30 "freq.BodyBodyAccJerkMag.meanFreq" 0.0817046208143603
"SITTING" 12 "freq.BodyBodyAccJerkMag.meanFreq" 0.0954383111791045
"SITTING" 13 "freq.BodyBodyAccJerkMag.meanFreq" 0.182861249947095
"SITTING" 17 "freq.BodyBodyAccJerkMag.meanFreq" 0.188333227357
"SITTING" 18 "freq.BodyBodyAccJerkMag.meanFreq" 0.364297106066667
"SITTING" 19 "freq.BodyBodyAccJerkMag.meanFreq" 0.232074775101389
"SITTING" 21 "freq.BodyBodyAccJerkMag.meanFreq" 0.244321861877647
"SITTING" 22 "freq.BodyBodyAccJerkMag.meanFreq" 0.195159519126263
"STANDING" 18 "freq.BodyBodyAccJerkMag.meanFreq" 0.212048591008512
"STANDING" 20 "freq.BodyBodyAccJerkMag.meanFreq" 0.0640208998290909
"STANDING" 22 "freq.BodyBodyAccJerkMag.meanFreq" 0.108455184837398
"STANDING" 23 "freq.BodyBodyAccJerkMag.meanFreq" 0.202553279152177
"STANDING" 25 "freq.BodyBodyAccJerkMag.meanFreq" 0.168222731255721
"STANDING" 26 "freq.BodyBodyAccJerkMag.meanFreq" 0.180460663889796
"STANDING" 27 "freq.BodyBodyAccJerkMag.meanFreq" 0.370549653692308
"WALKING" 1 "freq.BodyBodyAccJerkMag.meanFreq" 0.200055179527839
"WALKING" 2 "freq.BodyBodyAccJerkMag.meanFreq" 0.193066821118212
"WALKING" 3 "freq.BodyBodyAccJerkMag.meanFreq" 0.11231984174566
"WALKING" 4 "freq.BodyBodyAccJerkMag.meanFreq" 0.165043041249278
"WALKING" 5 "freq.BodyBodyAccJerkMag.meanFreq" 0.131619298935099
"WALKING" 6 "freq.BodyBodyAccJerkMag.meanFreq" 0.12334013105
"WALKING_DOWNSTAIRS" 10 "freq.BodyBodyAccJerkMag.meanFreq" 0.12717476854406
"WALKING_DOWNSTAIRS" 12 "freq.BodyBodyAccJerkMag.meanFreq" 0.14857431310914
"WALKING_DOWNSTAIRS" 14 "freq.BodyBodyAccJerkMag.meanFreq" 0.0840792967721311
"WALKING_DOWNSTAIRS" 15 "freq.BodyBodyAccJerkMag.meanFreq" 0.1584042182
"WALKING_DOWNSTAIRS" 16 "freq.BodyBodyAccJerkMag.meanFreq" 0.221683632275519
"WALKING_DOWNSTAIRS" 17 "freq.BodyBodyAccJerkMag.meanFreq" 0.403466797916667
"WALKING_UPSTAIRS" 4 "freq.BodyBodyAccJerkMag.meanFreq" 0.153282705439837
"WALKING_UPSTAIRS" 6 "freq.BodyBodyAccJerkMag.meanFreq" -0.0235437494146067
"WALKING_UPSTAIRS" 7 "freq.BodyBodyAccJerkMag.meanFreq" 0.108695730522532
"WALKING_UPSTAIRS" 8 "freq.BodyBodyAccJerkMag.meanFreq" 0.271528870278648
"WALKING_UPSTAIRS" 9 "freq.BodyBodyAccJerkMag.meanFreq" 0.0983598303289236
"WALKING_UPSTAIRS" 10 "freq.BodyBodyAccJerkMag.meanFreq" 0.303074622566667
"WALKING_UPSTAIRS" 11 "freq.BodyBodyAccJerkMag.meanFreq" 0.158363551858133
"WALKING_UPSTAIRS" 14 "freq.BodyBodyAccJerkMag.meanFreq" 0.301430693355696
"LAYING" 20 "freq.BodyBodyGyroMag.mean" -0.547332691298077
"LAYING" 24 "freq.BodyBodyGyroMag.mean" -0.754131617480315
"LAYING" 27 "freq.BodyBodyGyroMag.mean" -0.735008737516779
"LAYING" 28 "freq.BodyBodyGyroMag.mean" -0.73790809206911
"LAYING" 29 "freq.BodyBodyGyroMag.mean" -0.722018434984302
"LAYING" 30 "freq.BodyBodyGyroMag.mean" -0.669600510563003
"SITTING" 12 "freq.BodyBodyGyroMag.mean" -0.669095112974627
"SITTING" 13 "freq.BodyBodyGyroMag.mean" -0.652225306544343
"SITTING" 17 "freq.BodyBodyGyroMag.mean" -0.73703546740625
"SITTING" 18 "freq.BodyBodyGyroMag.mean" -0.964628023666667
"SITTING" 19 "freq.BodyBodyGyroMag.mean" -0.636287999799167
"SITTING" 21 "freq.BodyBodyGyroMag.mean" -0.776473060171569
"SITTING" 22 "freq.BodyBodyGyroMag.mean" -0.781388848888889
"STANDING" 18 "freq.BodyBodyGyroMag.mean" -0.802962549161677
"STANDING" 20 "freq.BodyBodyGyroMag.mean" -0.653958606511717
"STANDING" 22 "freq.BodyBodyGyroMag.mean" -0.642492204065041
"STANDING" 23 "freq.BodyBodyGyroMag.mean" -0.534657191683602
"STANDING" 25 "freq.BodyBodyGyroMag.mean" -0.754236109755501
"STANDING" 26 "freq.BodyBodyGyroMag.mean" -0.770504884821429
"STANDING" 27 "freq.BodyBodyGyroMag.mean" -0.980589148974359
"WALKING" 1 "freq.BodyBodyGyroMag.mean" -0.535002770337752
"WALKING" 2 "freq.BodyBodyGyroMag.mean" -0.699742945221854
"WALKING" 3 "freq.BodyBodyGyroMag.mean" -0.716822144279179
"WALKING" 4 "freq.BodyBodyGyroMag.mean" -0.785172936701031
"WALKING" 5 "freq.BodyBodyGyroMag.mean" -0.677355755703311
"WALKING" 6 "freq.BodyBodyGyroMag.mean" -0.73860950399661
"WALKING_DOWNSTAIRS" 10 "freq.BodyBodyGyroMag.mean" -0.585222602952991
"WALKING_DOWNSTAIRS" 12 "freq.BodyBodyGyroMag.mean" -0.752048340967742
"WALKING_DOWNSTAIRS" 14 "freq.BodyBodyGyroMag.mean" -0.408328310255328
"WALKING_DOWNSTAIRS" 15 "freq.BodyBodyGyroMag.mean" -0.732394493841463
"WALKING_DOWNSTAIRS" 16 "freq.BodyBodyGyroMag.mean" -0.81712881920765
"WALKING_DOWNSTAIRS" 17 "freq.BodyBodyGyroMag.mean" -0.985919111875
"WALKING_UPSTAIRS" 4 "freq.BodyBodyGyroMag.mean" -0.683314955211382
"WALKING_UPSTAIRS" 6 "freq.BodyBodyGyroMag.mean" -0.156240715516854
"WALKING_UPSTAIRS" 7 "freq.BodyBodyGyroMag.mean" -0.628877272791136
"WALKING_UPSTAIRS" 8 "freq.BodyBodyGyroMag.mean" -0.609984289180071
"WALKING_UPSTAIRS" 9 "freq.BodyBodyGyroMag.mean" -0.700863097986111
"WALKING_UPSTAIRS" 10 "freq.BodyBodyGyroMag.mean" -0.958964957333333
"WALKING_UPSTAIRS" 11 "freq.BodyBodyGyroMag.mean" -0.757585939588608
"WALKING_UPSTAIRS" 14 "freq.BodyBodyGyroMag.mean" -0.959072824810127
"LAYING" 20 "freq.BodyBodyGyroMag.std" -0.588328799467949
"LAYING" 24 "freq.BodyBodyGyroMag.std" -0.782076276167979
"LAYING" 27 "freq.BodyBodyGyroMag.std" -0.726661203895973
"LAYING" 28 "freq.BodyBodyGyroMag.std" -0.743784612693717
"LAYING" 29 "freq.BodyBodyGyroMag.std" -0.671454324368401
"LAYING" 30 "freq.BodyBodyGyroMag.std" -0.589192650089817
"SITTING" 12 "freq.BodyBodyGyroMag.std" -0.687480054074627
"SITTING" 13 "freq.BodyBodyGyroMag.std" -0.691915161336391
"SITTING" 17 "freq.BodyBodyGyroMag.std" -0.7525235544375
"SITTING" 18 "freq.BodyBodyGyroMag.std" -0.946838238333333
"SITTING" 19 "freq.BodyBodyGyroMag.std" -0.662325968145833
"SITTING" 21 "freq.BodyBodyGyroMag.std" -0.793158526279412
"SITTING" 22 "freq.BodyBodyGyroMag.std" -0.748109782232323
"STANDING" 18 "freq.BodyBodyGyroMag.std" -0.775670438287425
"STANDING" 20 "freq.BodyBodyGyroMag.std" -0.673230720494949
"STANDING" 22 "freq.BodyBodyGyroMag.std" -0.621511307308943
"STANDING" 23 "freq.BodyBodyGyroMag.std" -0.632288527203763
"STANDING" 25 "freq.BodyBodyGyroMag.std" -0.697213120366748
"STANDING" 26 "freq.BodyBodyGyroMag.std" -0.782624320831633
"STANDING" 27 "freq.BodyBodyGyroMag.std" -0.97322665025641
"WALKING" 1 "freq.BodyBodyGyroMag.std" -0.566576670397695
"WALKING" 2 "freq.BodyBodyGyroMag.std" -0.725310337688742
"WALKING" 3 "freq.BodyBodyGyroMag.std" -0.703839403007038
"WALKING" 4 "freq.BodyBodyGyroMag.std" -0.769330760360825
"WALKING" 5 "freq.BodyBodyGyroMag.std" -0.715731148145695
"WALKING" 6 "freq.BodyBodyGyroMag.std" -0.760907236300847
"WALKING_DOWNSTAIRS" 10 "freq.BodyBodyGyroMag.std" -0.593770651726496
"WALKING_DOWNSTAIRS" 12 "freq.BodyBodyGyroMag.std" -0.742461579639785
"WALKING_DOWNSTAIRS" 14 "freq.BodyBodyGyroMag.std" -0.377012934062787
"WALKING_DOWNSTAIRS" 15 "freq.BodyBodyGyroMag.std" -0.695346839682927
"WALKING_DOWNSTAIRS" 16 "freq.BodyBodyGyroMag.std" -0.802078223409836
"WALKING_DOWNSTAIRS" 17 "freq.BodyBodyGyroMag.std" -0.98029209625
"WALKING_UPSTAIRS" 4 "freq.BodyBodyGyroMag.std" -0.674631635121951
"WALKING_UPSTAIRS" 6 "freq.BodyBodyGyroMag.std" -0.382816980159551
"WALKING_UPSTAIRS" 7 "freq.BodyBodyGyroMag.std" -0.650923648207792
"WALKING_UPSTAIRS" 8 "freq.BodyBodyGyroMag.std" -0.636673891144128
"WALKING_UPSTAIRS" 9 "freq.BodyBodyGyroMag.std" -0.697729432621528
"WALKING_UPSTAIRS" 10 "freq.BodyBodyGyroMag.std" -0.94776606
"WALKING_UPSTAIRS" 11 "freq.BodyBodyGyroMag.std" -0.711267219682278
"WALKING_UPSTAIRS" 14 "freq.BodyBodyGyroMag.std" -0.949080940126582
"LAYING" 20 "freq.BodyBodyGyroMag.meanFreq" -0.00263009196333333
"LAYING" 24 "freq.BodyBodyGyroMag.meanFreq" 0.0194486014291864
"LAYING" 27 "freq.BodyBodyGyroMag.meanFreq" 0.0282875910536577
"LAYING" 28 "freq.BodyBodyGyroMag.meanFreq" -0.122999827523272
"LAYING" 29 "freq.BodyBodyGyroMag.meanFreq" -0.0446469221483721
"LAYING" 30 "freq.BodyBodyGyroMag.meanFreq" -0.205094596687206
"SITTING" 12 "freq.BodyBodyGyroMag.meanFreq" -0.00238888715097015
"SITTING" 13 "freq.BodyBodyGyroMag.meanFreq" 0.0625891805875841
"SITTING" 17 "freq.BodyBodyGyroMag.meanFreq" 0.0134249214915938
"SITTING" 18 "freq.BodyBodyGyroMag.meanFreq" -0.314646109333333
"SITTING" 19 "freq.BodyBodyGyroMag.meanFreq" -0.0199336248458333
"SITTING" 21 "freq.BodyBodyGyroMag.meanFreq" -0.00571922625735294
"SITTING" 22 "freq.BodyBodyGyroMag.meanFreq" -0.167128243550505
"STANDING" 18 "freq.BodyBodyGyroMag.meanFreq" -0.0342610055482036
"STANDING" 20 "freq.BodyBodyGyroMag.meanFreq" -0.118915872147677
"STANDING" 22 "freq.BodyBodyGyroMag.meanFreq" -0.0744484883813008
"STANDING" 23 "freq.BodyBodyGyroMag.meanFreq" 0.154723197790323
"STANDING" 25 "freq.BodyBodyGyroMag.meanFreq" -0.220820330447482
"STANDING" 26 "freq.BodyBodyGyroMag.meanFreq" -0.0121587278753342
"STANDING" 27 "freq.BodyBodyGyroMag.meanFreq" -0.0527011371551282
"WALKING" 1 "freq.BodyBodyGyroMag.meanFreq" 0.0649309438160231
"WALKING" 2 "freq.BodyBodyGyroMag.meanFreq" 0.0471324812379801
"WALKING" 3 "freq.BodyBodyGyroMag.meanFreq" -0.0846075231245126
"WALKING" 4 "freq.BodyBodyGyroMag.meanFreq" -0.157891340330412
"WALKING" 5 "freq.BodyBodyGyroMag.meanFreq" 0.062219113935298
"WALKING" 6 "freq.BodyBodyGyroMag.meanFreq" 0.0355471964580509
"WALKING_DOWNSTAIRS" 10 "freq.BodyBodyGyroMag.meanFreq" 0.00472568984011538
"WALKING_DOWNSTAIRS" 12 "freq.BodyBodyGyroMag.meanFreq" -0.076619992427957
"WALKING_DOWNSTAIRS" 14 "freq.BodyBodyGyroMag.meanFreq" -0.124434955842213
"WALKING_DOWNSTAIRS" 15 "freq.BodyBodyGyroMag.meanFreq" -0.149680864646374
"WALKING_DOWNSTAIRS" 16 "freq.BodyBodyGyroMag.meanFreq" -0.0501221341519126
"WALKING_DOWNSTAIRS" 17 "freq.BodyBodyGyroMag.meanFreq" -0.0520602959791667
"WALKING_UPSTAIRS" 4 "freq.BodyBodyGyroMag.meanFreq" -0.0842086255799187
"WALKING_UPSTAIRS" 6 "freq.BodyBodyGyroMag.meanFreq" 0.286221526499775
"WALKING_UPSTAIRS" 7 "freq.BodyBodyGyroMag.meanFreq" -0.0352276334005552
"WALKING_UPSTAIRS" 8 "freq.BodyBodyGyroMag.meanFreq" -0.0232241525951918
"WALKING_UPSTAIRS" 9 "freq.BodyBodyGyroMag.meanFreq" -0.108828634535764
"WALKING_UPSTAIRS" 10 "freq.BodyBodyGyroMag.meanFreq" 0.04078922134
"WALKING_UPSTAIRS" 11 "freq.BodyBodyGyroMag.meanFreq" -0.10978179348269
"WALKING_UPSTAIRS" 14 "freq.BodyBodyGyroMag.meanFreq" -0.182124389449367
"LAYING" 20 "freq.BodyBodyGyroJerkMag.mean" -0.659341951769231
"LAYING" 24 "freq.BodyBodyGyroJerkMag.mean" -0.795019165380577
"LAYING" 27 "freq.BodyBodyGyroJerkMag.mean" -0.796725772701342
"LAYING" 28 "freq.BodyBodyGyroJerkMag.mean" -0.806882151753927
"LAYING" 29 "freq.BodyBodyGyroJerkMag.mean" -0.840464164156977
"LAYING" 30 "freq.BodyBodyGyroJerkMag.mean" -0.811292332428198
"SITTING" 12 "freq.BodyBodyGyroJerkMag.mean" -0.749207546626866
"SITTING" 13 "freq.BodyBodyGyroJerkMag.mean" -0.712054366504281
"SITTING" 17 "freq.BodyBodyGyroJerkMag.mean" -0.8045235876875
"SITTING" 18 "freq.BodyBodyGyroJerkMag.mean" -0.987332531
"SITTING" 19 "freq.BodyBodyGyroJerkMag.mean" -0.719519008752778
"SITTING" 21 "freq.BodyBodyGyroJerkMag.mean" -0.826275026053922
"SITTING" 22 "freq.BodyBodyGyroJerkMag.mean" -0.865397185555556
"STANDING" 18 "freq.BodyBodyGyroJerkMag.mean" -0.875441210479042
"STANDING" 20 "freq.BodyBodyGyroJerkMag.mean" -0.718871385552626
"STANDING" 22 "freq.BodyBodyGyroJerkMag.mean" -0.773520124878049
"STANDING" 23 "freq.BodyBodyGyroJerkMag.mean" -0.584111049810215
"STANDING" 25 "freq.BodyBodyGyroJerkMag.mean" -0.875970674743276
"STANDING" 26 "freq.BodyBodyGyroJerkMag.mean" -0.823865297193878
"STANDING" 27 "freq.BodyBodyGyroJerkMag.mean" -0.993693021410256
"WALKING" 1 "freq.BodyBodyGyroJerkMag.mean" -0.645970655298847
"WALKING" 2 "freq.BodyBodyGyroJerkMag.mean" -0.751615078360927
"WALKING" 3 "freq.BodyBodyGyroJerkMag.mean" -0.810085498651026
"WALKING" 4 "freq.BodyBodyGyroJerkMag.mean" -0.86760194427835
"WALKING" 5 "freq.BodyBodyGyroJerkMag.mean" -0.748829309536424
"WALKING" 6 "freq.BodyBodyGyroJerkMag.mean" -0.802472022627119
"WALKING_DOWNSTAIRS" 10 "freq.BodyBodyGyroJerkMag.mean" -0.713252357820513
"WALKING_DOWNSTAIRS" 12 "freq.BodyBodyGyroJerkMag.mean" -0.819220973494624
"WALKING_DOWNSTAIRS" 14 "freq.BodyBodyGyroJerkMag.mean" -0.632288075747377
"WALKING_DOWNSTAIRS" 15 "freq.BodyBodyGyroJerkMag.mean" -0.83680189402439
"WALKING_DOWNSTAIRS" 16 "freq.BodyBodyGyroJerkMag.mean" -0.87277228273224
"WALKING_DOWNSTAIRS" 17 "freq.BodyBodyGyroJerkMag.mean" -0.993130339166667
"WALKING_UPSTAIRS" 4 "freq.BodyBodyGyroJerkMag.mean" -0.793458132276423
"WALKING_UPSTAIRS" 6 "freq.BodyBodyGyroJerkMag.mean" -0.252582563561798
"WALKING_UPSTAIRS" 7 "freq.BodyBodyGyroJerkMag.mean" -0.668879188156396
"WALKING_UPSTAIRS" 8 "freq.BodyBodyGyroJerkMag.mean" -0.70215621546726
"WALKING_UPSTAIRS" 9 "freq.BodyBodyGyroJerkMag.mean" -0.786473954201389
"WALKING_UPSTAIRS" 10 "freq.BodyBodyGyroJerkMag.mean" -0.980438270333333
"WALKING_UPSTAIRS" 11 "freq.BodyBodyGyroJerkMag.mean" -0.864827011392405
"WALKING_UPSTAIRS" 14 "freq.BodyBodyGyroJerkMag.mean" -0.981054587341772
"LAYING" 20 "freq.BodyBodyGyroJerkMag.std" -0.670451894533974
"LAYING" 24 "freq.BodyBodyGyroJerkMag.std" -0.796157264514436
"LAYING" 27 "freq.BodyBodyGyroJerkMag.std" -0.810137398130872
"LAYING" 28 "freq.BodyBodyGyroJerkMag.std" -0.818448508376963
"LAYING" 29 "freq.BodyBodyGyroJerkMag.std" -0.851462426569767
"LAYING" 30 "freq.BodyBodyGyroJerkMag.std" -0.822805618746736
"SITTING" 12 "freq.BodyBodyGyroJerkMag.std" -0.753265165522388
"SITTING" 13 "freq.BodyBodyGyroJerkMag.std" -0.733183567759939
"SITTING" 17 "freq.BodyBodyGyroJerkMag.std" -0.8098826564375
"SITTING" 18 "freq.BodyBodyGyroJerkMag.std" -0.985681788333333
"SITTING" 19 "freq.BodyBodyGyroJerkMag.std" -0.754223739441667
"SITTING" 21 "freq.BodyBodyGyroJerkMag.std" -0.834949863259804
"SITTING" 22 "freq.BodyBodyGyroJerkMag.std" -0.870345470454545
"STANDING" 18 "freq.BodyBodyGyroJerkMag.std" -0.894709025422156
"STANDING" 20 "freq.BodyBodyGyroJerkMag.std" -0.713768868169192
"STANDING" 22 "freq.BodyBodyGyroJerkMag.std" -0.779661007398374
"STANDING" 23 "freq.BodyBodyGyroJerkMag.std" -0.593735302105376
"STANDING" 25 "freq.BodyBodyGyroJerkMag.std" -0.877714953691932
"STANDING" 26 "freq.BodyBodyGyroJerkMag.std" -0.823991408418367
"STANDING" 27 "freq.BodyBodyGyroJerkMag.std" -0.993907993589744
"WALKING" 1 "freq.BodyBodyGyroJerkMag.std" -0.685811262634006
"WALKING" 2 "freq.BodyBodyGyroJerkMag.std" -0.744194981440397
"WALKING" 3 "freq.BodyBodyGyroJerkMag.std" -0.810032718739003
"WALKING" 4 "freq.BodyBodyGyroJerkMag.std" -0.884187806804124
"WALKING" 5 "freq.BodyBodyGyroJerkMag.std" -0.735610602483444
"WALKING" 6 "freq.BodyBodyGyroJerkMag.std" -0.807005713601695
"WALKING_DOWNSTAIRS" 10 "freq.BodyBodyGyroJerkMag.std" -0.737951108418803
"WALKING_DOWNSTAIRS" 12 "freq.BodyBodyGyroJerkMag.std" -0.829129754193548
"WALKING_DOWNSTAIRS" 14 "freq.BodyBodyGyroJerkMag.std" -0.689381172221311
"WALKING_DOWNSTAIRS" 15 "freq.BodyBodyGyroJerkMag.std" -0.849634463841463
"WALKING_DOWNSTAIRS" 16 "freq.BodyBodyGyroJerkMag.std" -0.886533212213115
"WALKING_DOWNSTAIRS" 17 "freq.BodyBodyGyroJerkMag.std" -0.992490134583333
"WALKING_UPSTAIRS" 4 "freq.BodyBodyGyroJerkMag.std" -0.829831474634146
"WALKING_UPSTAIRS" 6 "freq.BodyBodyGyroJerkMag.std" -0.270829337453146
"WALKING_UPSTAIRS" 7 "freq.BodyBodyGyroJerkMag.std" -0.668963362464935
"WALKING_UPSTAIRS" 8 "freq.BodyBodyGyroJerkMag.std" -0.755717299964413
"WALKING_UPSTAIRS" 9 "freq.BodyBodyGyroJerkMag.std" -0.801296292638889
"WALKING_UPSTAIRS" 10 "freq.BodyBodyGyroJerkMag.std" -0.978997537333333
"WALKING_UPSTAIRS" 11 "freq.BodyBodyGyroJerkMag.std" -0.879254016740506
"WALKING_UPSTAIRS" 14 "freq.BodyBodyGyroJerkMag.std" -0.980403827721519
"LAYING" 20 "freq.BodyBodyGyroJerkMag.meanFreq" 0.0947926593894872
"LAYING" 24 "freq.BodyBodyGyroJerkMag.meanFreq" 0.161739608926982
"LAYING" 27 "freq.BodyBodyGyroJerkMag.meanFreq" 0.183050823624698
"LAYING" 28 "freq.BodyBodyGyroJerkMag.meanFreq" -0.00200923842099476
"LAYING" 29 "freq.BodyBodyGyroJerkMag.meanFreq" 0.212434137252471
"LAYING" 30 "freq.BodyBodyGyroJerkMag.meanFreq" 0.0433050556386684
"SITTING" 12 "freq.BodyBodyGyroJerkMag.meanFreq" 0.0153660009272388
"SITTING" 13 "freq.BodyBodyGyroJerkMag.meanFreq" 0.157417463421743
